,is_spam,message,num_words,message_len,nb_tokenized_words,message_cleaned,XLM_en_embed
4955,0,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",32,146,30,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.","[-2.7045627   2.8536174  -2.7820551  ... -2.9134972   0.29091975
 -0.37764436]"
4956,0,I'm vivek:)i got call from your number.,9,39,7,I'm vivek:)i got call from your number.,[-0.486036   1.5434551 -6.964535  ... -4.412352   1.1836519  3.0829337]
4957,0,Why didn't u call on your lunch?,8,32,7,Why didn't u call on your lunch?,"[-0.36805555 -0.475098    0.7070007  ... -1.8211489   0.83965224
 -6.4784884 ]"
4958,0,"What i mean was i left too early to check, cos i'm working a 9-6.",17,65,15,"What i mean was i left too early to check, cos i'm working a 9-6.","[-2.2716334   0.03698504 -6.7214494  ...  0.88288397 -0.4943473
 -0.19592088]"
4959,0,I want  &lt;#&gt;  rs da:)do you have it?,10,41,10,I want  &lt;#&gt;  rs da:)do you have it?,"[-0.93573475  2.829727   -6.0128784  ...  0.58266413 -0.542778
 -1.5305872 ]"
4960,0,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",36,152,36,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND","[ 1.2855003   1.9357898  -7.3484387  ... -2.0017135   0.18780816
  2.947293  ]"
4961,0,Yup ok...,2,9,2,Yup ok...,"[-2.3054802   0.31960955 -5.799588   ...  3.6819367   0.49859223
 -2.6635146 ]"
4962,0,I want to see your pretty pussy...,7,34,7,I want to see your pretty pussy...,[-1.9446766 -1.1787466  1.6258545 ... -1.8802754  3.9220595  3.50206  ]
4963,1,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,30,153,24,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,"[-0.23136008  2.1698494  -4.111005   ... -1.384386    0.9822437
  2.0161607 ]"
4964,0,"A few people are at the game, I'm at the mall with iouri and kaila",16,66,15,"A few people are at the game, I'm at the mall with iouri and kaila","[-1.1070936   2.320206   -7.057321   ...  0.18095502  2.5104535
  2.9091797 ]"
4965,1,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,29,160,28,URGENT! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,"[-2.5955544   3.7941663  -3.1183453  ... -1.1322747  -1.6210147
  0.09826862]"
4966,1,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,29,137,24,You can donate å£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. å£2.50 will be added to your next bill,"[-1.5194709  -0.9060312  -6.0707326  ... -3.0205672  -1.0348574
  0.75683075]"
4967,0,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,25,133,25,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,"[-3.5105243   2.7398663  -4.0656443  ...  0.7777292   0.320633
  0.17056976]"
4968,0,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,30,125,30,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,[-1.2905973 -1.007921  -1.7307178 ... -1.7792091  2.337281  -1.3135971]
4969,0,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,25,132,25,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,"[ 0.03413826  1.4594772  -2.733373   ...  0.00889874 -0.66475004
 -2.8133745 ]"
4970,0,Hey come online! Use msn... We are all there,9,44,9,Hey come online! Use msn... We are all there,"[-1.833463    0.71691686 -6.876653   ... -1.253397   -0.4866415
  2.508567  ]"
4971,0,I'm fine. Hope you are good. Do take care.,10,42,9,I'm fine. Hope you are good. Do take care.,"[ 0.47321317  1.485257   -3.2929032  ... -5.117456    1.4402504
 -0.4271204 ]"
4972,0,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,27,142,26,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,"[-0.28766298  1.7701051  -5.495596   ... -0.39779797  0.1438396
 -0.05702546]"
4973,0,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,14,62,14,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,"[ 2.1757805   0.09908605 -2.6819959  ...  2.545395   -0.7393494
 -1.7964853 ]"
4974,0,Yar... I tot u knew dis would happen long ago already.,11,54,11,Yar... I tot u knew dis would happen long ago already.,[-1.2521151  4.428095  -2.15819   ...  1.6554362 -1.2172806 -1.7117155]
4975,0,You are gorgeous! keep those pix cumming :) thank you!,9,54,10,You are gorgeous! keep those pix cumming :) thank you!,[ 1.3521224  1.7742198 -6.21922   ... -2.0898561 -2.2594488  0.1811447]
4976,0,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",11,56,11,"A boy was late 2 home. His father: \POWER OF FRNDSHIP\""""",[ 0.6699911  0.7122335 -3.4876585 ... -1.2631056  1.5960774  2.8951128]
4977,0,JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,22,90,22,JADE ITS PAUL. Y DIDNåÕT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,"[-2.7632987  -0.60170674 -7.071969   ...  2.0686927  -0.77046794
 -1.6245972 ]"
4978,0,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),21,111,22,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),"[-2.4021163   0.77773064 -4.92928    ... -2.5288692   1.5860591
  0.12232985]"
4979,0,So what u doing today?,5,22,5,So what u doing today?,"[-0.7065521   2.651372   -1.9380406  ... -0.78371245  0.77372825
  1.1731857 ]"
4980,0,I said its okay. Sorry,5,22,5,I said its okay. Sorry,"[ -0.7739489    0.42705584 -10.364557   ...   2.7568984   -0.06735314
  -1.5353041 ]"
4981,0,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,10,57,11,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,"[-0.07088163  2.211311   -2.364965   ...  0.23507802 -0.04269738
 -1.2441105 ]"
4982,0,Networking job is there.,4,24,4,Networking job is there.,"[ 3.0245194   0.93620384 -0.9108856  ...  1.2140367   0.54732376
 -2.0125303 ]"
4983,1,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,29,138,22,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,"[-0.68222094  3.315789    0.9306886  ... -0.5197237   3.2043936
  0.04872451]"
4984,0,Dont let studying stress you out. L8r.,7,38,7,Dont let studying stress you out. L8r.,"[ 1.6316456   1.9656371  -5.8387527  ... -1.6152879   0.40275583
  0.8614565 ]"
4985,0,That's y u haf 2 keep me busy...,9,32,8,That's y u haf 2 keep me busy...,"[-1.4994878   0.41233924 -2.914103   ...  0.87034     1.4075786
 -1.5762074 ]"
4986,0,No rushing. I'm not working. I'm in school so if we rush we go hungry.,17,70,15,No rushing. I'm not working. I'm in school so if we rush we go hungry.,"[-0.26666558  0.44665313 -0.29856598 ... -0.5298538  -1.6262211
  2.9940903 ]"
4987,0,Which channel:-):-):):-).,2,25,2,Which channel:-):-):):-).,"[-2.9929023   0.15447155 -9.584219   ...  4.849819    0.33946228
  0.4964014 ]"
4988,0,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,20,96,19,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,"[ 2.7113357  -1.1073804   2.99912    ... -2.1545873   0.29380584
 -6.3110533 ]"
4989,1,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,32,177,31,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,"[-0.09082638  0.37707484 -1.685905   ... -4.0278473  -1.3486173
 -0.75587803]"
4990,0,"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx",22,97,19,"We made it! Eta at taunton is 12:30 as planned, hope thatÛ÷s still okday?! Good to see you! :-xx","[-1.8537955   1.5073403  -1.9362657  ...  0.80694497  2.0892766
 -0.45912454]"
4991,0,I'm hungry buy smth home...,6,27,5,I'm hungry buy smth home...,[ 1.737419   1.5467051 -3.5684118 ... -1.6802967  0.6184131 -0.7423918]
4992,0,\HEY KATE,2,9,2,\HEY KATE,"[-0.33464816  1.3223529   2.8354254  ... -1.0088403   2.0989666
  4.0036855 ]"
4993,0,My drive can only be read. I need to write,10,42,10,My drive can only be read. I need to write,[-2.1660013  0.6310214 -2.310536  ...  2.8121402  3.2146068  1.4144095]
4994,0,"Just looked it up and addie goes back Monday, sucks to be her",13,61,13,"Just looked it up and addie goes back Monday, sucks to be her","[-1.167505   -0.16914503 -7.324443   ... -1.6895897   0.07431041
 -1.3060561 ]"
4995,0,Happy new year. Hope you are having a good semester,10,51,10,Happy new year. Hope you are having a good semester,"[ 1.4005529  -0.7104464  -0.83841443 ... -2.4064438   0.66777104
  3.931835  ]"
4996,0,Esplanade lor. Where else...,4,28,4,Esplanade lor. Where else...,"[-0.98101854  2.6535273   1.5395765  ... -2.8535736  -4.1520853
  0.18692322]"
4997,0,Can you talk with me..,5,22,5,Can you talk with me..,"[-2.0255992   0.60262233 -4.883925   ...  3.0869064   4.0550704
 -0.2509616 ]"
4998,0,"Hmph. Go head, big baller.",5,26,5,"Hmph. Go head, big baller.",[-1.5587881  1.4456613 -2.5138383 ...  1.2860227 -2.4150488  1.8991957]
4999,0,Well its not like you actually called someone a punto. That woulda been worse.,14,78,14,Well its not like you actually called someone a punto. That woulda been worse.,"[-1.0881822   0.20252496 -1.648564   ... -0.39743754 -0.17308046
 -1.4416198 ]"
5000,0,"Nope. Since ayo travelled, he has forgotten his guy",9,51,9,"Nope. Since ayo travelled, he has forgotten his guy","[-2.3726308   1.9835156   2.945573   ...  4.624767    0.02753042
 -0.9035598 ]"
5001,0,You still around? Looking to pick up later,8,42,8,You still around? Looking to pick up later,"[-0.5488804   2.200303   -3.8435452  ... -2.530965    0.5695821
  0.03085601]"
5002,1,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,30,169,27,CDs 4u: Congratulations ur awarded å£500 of CD gift vouchers or å£125 gift guaranteed & Freeentry 2 å£100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16 ,"[ 0.38568425 -0.25791267 -4.125845   ... -1.2683332  -1.0057508
 -0.6561431 ]"
5003,0,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,52,247,50,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,"[ 1.3334506   2.490085   -1.1327281  ... -2.1094854   1.6689696
 -0.22351548]"
5004,0,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,18,81,19,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is! ,"[-3.280044    0.3871366  -7.6999702  ...  0.37909716  0.8861509
 -0.9903588 ]"
5005,0,ILL B DOWN SOON,4,15,4,ILL B DOWN SOON,[ 2.1068814  2.214442   3.271431  ... -0.9753942  2.1996593  1.4562951]
5006,0,Oh k. . I will come tomorrow,6,28,7,Oh k.. I will come tomorrow,[-4.000742  -1.3529259 -5.8418736 ... -2.327493  -1.9124407 -0.6409447]
5007,0,Go fool dont cheat others ok,6,28,6,Go fool dont cheat others ok,[-2.1995323  1.689292  -9.732659  ...  1.1110312 -2.3082006  1.4779378]
5008,0,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",15,78,10,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar","[-2.360253    1.6085849  -5.1158795  ... -0.49234253  1.1781436
 -0.91919065]"
5009,0,"By the way, 'rencontre' is to meet again. Mountains dont....",10,60,10,"By the way,'rencontre' is to meet again. Mountains dont....","[-0.32568023 -0.59475976  0.3968501  ...  4.3305893   1.3636562
  0.557774  ]"
5010,1,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,29,156,26,You have WON a guaranteed å£1000 cash or a å£2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,[ 1.1069334  2.4388025  3.8924875 ... -4.545177  -0.9914493 -1.9469733]
5011,0,U attend ur driving lesson how many times a wk n which day?,13,59,13,U attend ur driving lesson how many times a wk n which day?,"[-0.8810258   0.844793   -3.20072    ...  0.53028363  0.8667627
  2.4197714 ]"
5012,0,"Uncle G, just checking up on you. Do have a rewarding month",12,59,12,"Uncle G, just checking up on you. Do have a rewarding month","[-2.6023183   1.341779    3.829402   ... -2.0112045   0.32181233
 -1.512174  ]"
5013,0,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,29,146,31,Hello boytoy! Geeee... I'm missing you today. I like to send you a tm and remind you I'm thinking of you... And you are loved... *loving kiss*,"[-5.4604044   0.68167293 -6.7541842  ... -2.2086234  -1.874782
  2.8166463 ]"
5014,0,I think the other two still need to get cash but we can def be ready by 9,18,73,18,I think the other two still need to get cash but we can def be ready by 9,"[-0.4845131   1.8229364  -2.2443297  ... -2.1951618   0.18739958
  1.2036494 ]"
5015,0,Hey gals...U all wanna meet 4 dinner at nÌÂte? ,10,47,10,Hey gals...U all wanna meet 4 dinner at nÌÂte? ,"[-1.3398503  -0.06235424 -5.8806643  ...  0.48329586 -1.799773
  0.76446986]"
5016,1,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,28,154,22,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs,"[-1.4651937  -0.33881056 -4.209127   ... -3.4818509  -0.8906691
  2.6648219 ]"
5017,0,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,32,152,38,Babe! What are you doing? Where are you? Who are you talking to? Do you think of me? Are you being a good boy? Are you missing me? Do you love me?,"[-1.5238959   4.3556976  -3.129797   ...  0.9228315  -0.62813616
 -2.176061  ]"
